x-axis,1,2,3
second,Volt,Volt,Volt
+74.4063E-09,+374.6309660019E-03,+386.6912673802E-03,+507.2942811639E-03
+75.1875E-09,+374.6309660019E-03,+387.6560914905E-03,+507.2942811639E-03
+75.9688E-09,+374.6309660019E-03,+390.7113678397E-03,+507.2942811639E-03
+76.7500E-09,+374.6309660019E-03,+391.1334783879E-03,+507.2942811639E-03
+77.5313E-09,+374.6309660019E-03,+393.0128753527E-03,+507.2942811639E-03
+78.3125E-09,+374.6309660019E-03,+396.6611165197E-03,+508.2591052742E-03
+79.0938E-09,+374.6309660019E-03,+403.7364933283E-03,+511.3143816234E-03
+79.8750E-09,+374.6309660019E-03,+407.3344832395E-03,+511.6761906647E-03
+80.6563E-09,+374.6309660019E-03,+409.4751867342E-03,+513.4249343646E-03
+81.4375E-09,+374.6309660019E-03,+410.8118701370E-03,+515.3344820828E-03
+82.2188E-09,+374.6309660019E-03,+412.7415183575E-03,+516.2993061931E-03
+83.0000E-09,+374.6309660019E-03,+420.7817192764E-03,+519.3545825423E-03
+83.7813E-09,+374.6309660019E-03,+427.3143825230E-03,+519.3545825423E-03
+84.5625E-09,+373.6661418916E-03,+429.1937794878E-03,+519.3545825423E-03
+85.3438E-09,+371.5756896527E-03,+431.8771965445E-03,+520.3194066526E-03
+86.1250E-09,+374.6309660019E-03,+435.8972970040E-03,+523.3746830017E-03
+86.9063E-09,+374.6309660019E-03,+439.4952869152E-03,+523.7967935500E-03
+87.6875E-09,+375.5957901121E-03,+441.6359904099E-03,+525.6761905148E-03
+88.4688E-09,+377.6862423510E-03,+443.9374979229E-03,+527.3947834612E-03
+89.2500E-09,+375.5957901121E-03,+446.9927742721E-03,+527.3947834612E-03
+90.0313E-09,+379.6158905716E-03,+447.9575983823E-03,+527.3947834612E-03
+90.8125E-09,+383.6359910310E-03,+451.0128747315E-03,+527.3947834612E-03
+91.5938E-09,+386.6912673802E-03,+451.0128747315E-03,+528.3596075715E-03
+92.3750E-09,+387.6560914905E-03,+451.0128747315E-03,+530.4500598104E-03
+93.1563E-09,+391.0731768810E-03,+451.0128747315E-03,+527.3947834612E-03
+93.9375E-09,+392.8219205809E-03,+451.0128747315E-03,+527.3947834612E-03
+94.7188E-09,+395.6962924094E-03,+450.5907641833E-03,+527.3947834612E-03
+95.5000E-09,+398.7515687586E-03,+448.7113672185E-03,+525.4651352407E-03
