x-axis,1,2,3
second,Volt,Volt,Volt
+137.3750E-09,+153.8470487685E-03,+122.6510692031E-03,-3.2584771870E-03
+138.1563E-09,+153.5254407318E-03,+119.6761948631E-03,-3.2584771870E-03
+138.9375E-09,+153.5254407318E-03,+117.6661446334E-03,-3.2584771870E-03
+139.7188E-09,+153.5254407318E-03,+107.2138834388E-03,+118.4071989E-06
+140.5000E-09,+153.5254407318E-03,+95.1535820604E-03,-2.6152611135E-03
+141.2813E-09,+153.5254407318E-03,+89.2138836316E-03,-1.9921455423E-03
+142.0625E-09,+153.5254407318E-03,+85.7063459807E-03,+359.6132265E-06
+142.8438E-09,+150.1485563458E-03,+75.0530797632E-03,+761.6232724E-06
+143.6250E-09,+150.9827271911E-03,+66.3696627707E-03,+761.6232724E-06
+144.4063E-09,+153.1636316904E-03,+58.3294618518E-03,+761.6232724E-06
+145.1875E-09,+156.9023251177E-03,+55.3545875118E-03,+761.6232724E-06
